r_0124	0.6514587998
r_0125	-3.3852334466
r_0126	-3.3852334466
r_0127	-0.9382466233
r_0128	-3.701468273
r_0129	0.7400705268
r_0130	-0.5255429872
r_0131	1.6436632602
r_0132	-1.5330274248
r_0133	0.3508847038
r_0134	0.663774288
r_0135	-0.4898522756
r_0136	-0.4898522756
r_0137	-0.4898522756
r_0138	-0.4898522756
r_0139	-0.4898522756
r_0140	-0.4898522756
r_0141	-0.0662015309
r_0142	-0.26650302
r_0143	-0.0662015309
r_0144	-0.0662015309
r_0145	-0.0662015309
r_0146	-0.0662015309
r_0147	-0.26650302
r_0148	-0.0662015309
r_0149	-0.0662015309
r_0150	-0.0662015309
r_0151	0.2268293681
r_0152	-0.0077431976
r_0153	3.1316253717
r_0154	1.6930801176
r_0155	3.1316253717
r_0156	0.7522323508
r_0157	1.0614342143
r_0158	0.0730130289
r_0159	1.5584585185
r_0160	0.289237005
r_0161	0.5690911081
r_0162	-0.0099508436
r_0163	1.4966729114
r_0164	-0.1504168426
r_0165	1.4966729114
r_0166	-0.1504168426
r_0167	1.4966729114
r_0168	-0.1504168426
r_0169	1.0887955518
r_0170	0.9187292636
r_0171	1.0887955518
r_0172	0.2321586107
r_0173	-0.3918454139
r_0174	-2.2724754388
r_0175	1.6175813433
r_0176	0.8361594239
r_0177	0.8361594239
r_0178	0.8361594239
r_0179	0.8361594239
r_0180	0.8361594239
r_0181	0.5475625056
r_0182	-0.4494574415
r_0183	-0.3986587458
r_0184	0.5475625056
r_0185	-0.3986587458
r_0186	0.9201709762
r_0187	0.5475625056
r_0188	-0.3986587458
r_0189	0.969230456
r_0190	-2.2491084225
r_0191	0.5682526011
r_0192	-2.4780671104
r_0193	-1.4585416439
r_0194	-2.4780671104
r_0195	0.5682526011
r_0196	-1.4585416439
r_0197	0.5475625056
r_0198	-0.3986587458
r_0199	0.969230456
r_0200	0.5475625056
r_0201	-0.3986587458
r_0202	0.969230456
r_0203	-2.2491084225
r_0204	0.5475625056
r_0205	-0.3986587458
r_0206	-0.5186446041
r_0207	-0.116324118
r_0208	-0.081638469
r_0209	0.0502162282
r_0210	0.2776649039
r_0211	-1.8741515186
r_0212	-1.5419613476
r_0213	-1.21059351
r_0214	-0.1968706156
r_0215	-0.203150625
r_0216	0.2665149746
r_0217	0.1782998372
r_0218	0.1782998372
r_0219	-1.4585416439
r_0220	0.6540041452
r_0221	0.6970685607
r_0222	-0.2051505664
r_0223	-1.2524515763
r_0224	-0.4194145656
r_0225	-0.1731757239
r_0226	0.204925957
r_0227	1.7008232898
r_0228	0.4229103431
r_0229	1.5586045833
r_0230	1.5972408305
r_0231	-0.1165755768
r_0232	0.5732884917
r_0233	1.4538841183
r_0234	0.1782998372
r_0235	-0.2098025033
r_0236	1.5120352961
r_0237	-0.2098025033
r_0238	1.0991139767
r_0239	0.2678838055
r_0240	0.054065157
r_0241	-0.3848033691
r_0242	1.9643374277
r_0243	1.9643374277
r_0244	0.2719762729
r_0245	1.1611619744
r_0246	-1.5724564479
r_0247	0.5853140489
r_0248	0.6057073892
r_0249	1.0130678814
r_0250	0.2773611873
r_0251	0.1782998372
r_0252	0.1782998372
r_0253	0.1782998372
r_0254	0.1782998372
r_0255	0.1782998372
r_0256	0.4865650482
r_0257	0.326282885
r_0258	0.5400949786
r_0259	0.4986213723
r_0260	0.3787527135
r_0261	0.7865698615
r_0262	0.7865698615
r_0263	0.8427926416
r_0264	0.8427926416
r_0265	1.613115654
r_0266	1.613115654
r_0267	1.613115654
r_0268	1.613115654
r_0269	1.8442387811
r_0270	1.6638251678
r_0271	1.21192256
r_0272	-0.5721322956
r_0273	0.8704306578
r_0274	-0.5721322956
r_0275	0.8704306578
r_0276	0.0550556542
r_0277	0.0684785576
r_0278	0.3563453649
r_0279	-2.207367124
r_0280	-2.1222537211
r_0281	-2.1222537211
r_0282	-2.9563328623
r_0283	-0.9382159274
r_0284	0.2821460106
r_0285	0.2821460106
r_0286	0.3875318129
r_0287	-0.9070375769
r_0288	0.3875318129
r_0289	-0.9070375769
r_0290	-0.1615536052
r_0291	-0.1615536052
r_0292	-0.3869674211
r_0293	-0.3869674211
r_0294	-0.9070375769
r_0295	-0.9070375769
r_0296	-0.0788187468
r_0297	0.1891323052
r_0298	0.1782998372
r_0299	-0.7180782341
r_0300	0.3753137709
r_0301	0.7021483245
r_0302	0.2004929398
r_0303	0.2004929398
r_0304	0.7588416015
r_0305	0.1782998372
r_0306	1.2979472781
r_0307	-2.6333764436
r_0308	-2.6333764436
r_0309	0.4365610505
r_0310	0.4365610505
r_0311	0.4365610505
r_0312	0.4365610505
r_0313	0.4365610505
r_0314	0.4365610505
r_0315	0.4365610505
r_0316	0.4365610505
r_0317	0.4365610505
r_0318	0.4365610505
r_0319	0.4365610505
r_0320	0.4365610505
r_0321	0.4365610505
r_0322	0.4365610505
r_0323	0.4365610505
r_0324	0.4326396769
r_0325	0.4326396769
r_0326	0.4326396769
r_0327	0.4326396769
r_0328	-2.7202204715
r_0329	-2.2822485889
r_0330	-2.6333764436
r_0331	-2.6333764436
r_0332	0.1782998372
r_0333	0.7684875865
r_0334	0.1782998372
r_0335	0.838374829
r_0336	0.838374829
r_0337	1.1805722456
r_0338	2.1549857181
r_0339	2.5220584235
r_0340	-0.0487949403
r_0341	-0.0053932588
r_0342	2.1521190611
r_0343	0.384154591
r_0344	1.0027067457
r_0345	0.1782998372
r_0346	0.1782998372
r_0347	0.7653247284
r_0348	0.7847843414
r_0349	0.5884103172
r_0350	0.1782998372
r_0351	-0.1007629769
r_0352	-1.4483628304
r_0353	1.2531145944
r_0354	-0.0978976432
r_0355	-1.2524515763
r_0356	0.797670457
r_0357	0.415334564
r_0358	0.415334564
r_0359	3.1316253717
r_0360	0.1782998372
r_0361	0.384154591
r_0362	1.3327808931
r_0363	1.0670957233
r_0364	-0.4430607964
r_0365	0.1782998372
r_0366	0.2685381181
r_0367	0.1782998372
r_0368	0.1782998372
r_0369	0.1390640377
r_0370	-1.1332443381
r_0371	0.2783929116
r_0372	0.1782998372
r_0373	0.5565604141
r_0374	0.5565604141
r_0375	0.6904371703
r_0376	0.6904371703
r_0377	-0.1170811031
r_0378	1.7019186471
r_0379	0.9755621107
r_0380	0.1782998372
r_0381	0.8372387404
r_0382	1.7019186471
r_0383	1.7019186471
r_0384	1.3111185478
r_0385	1.3111185478
r_0386	0.0116961546
r_0387	0.2214501608
r_0388	1.7170868327
r_0389	1.1847618399
r_0390	-0.2555145925
r_0391	1.141558082
r_0392	-0.5312159781
r_0393	0.2328399529
r_0394	0.8229301231
r_0395	0.8814817456
r_0396	1.1619264928
r_0397	-0.1735743832
r_0398	1.1848185412
r_0399	0.2342854674
r_0400	-0.292430288
r_0401	0.3651089187
r_0402	0.6074815188
r_0403	0.0550556542
r_0404	0.0617819684
r_0405	0.7622670325
r_0406	-0.4601136091
r_0407	-0.5574468216
r_0408	-0.4601136091
r_0409	-0.5574468216
r_0410	-0.4601136091
r_0411	-0.5574468216
r_0412	-0.5685717877
r_0413	-0.4601136091
r_0414	-0.5574468216
r_0415	-0.4886435399
r_0416	-0.4886435399
r_0417	0.6884040631
r_0418	0.6884040631
r_0419	0.6884040631
r_0420	1.2889271983
r_0421	0.6884040631
r_0422	1.2889271983
r_0423	0.6884040631
r_0424	1.2889271983
r_0425	1.4069042972
r_0426	1.4069042972
r_0427	0.6884040631
r_0428	0.1431871135
r_0429	0.6884040631
r_0430	0.6884040631
r_0431	-1.3041533932
r_0432	-1.3041533932
r_0433	-0.0325042289
r_0434	-1.3041533932
r_0435	-0.0325042289
r_0436	-1.3041533932
r_0437	-0.0919093253
r_0438	-0.0919093253
r_0439	-0.0325042289
r_0440	-0.0325042289
r_0441	-0.0325042289
r_0442	-1.3041533932
r_0443	-0.0325042289
r_0444	-1.3041533932
r_0445	-0.0325042289
r_0446	-1.3041533932
r_0447	0.4569390933
r_0448	0.4569390933
r_0449	0.4569390933
r_0450	0.4569390933
r_0451	0.4569390933
r_0452	0.4569390933
r_0453	0.4569390933
r_0454	0.4569390933
r_0455	0.1431871135
r_0456	0.1431871135
r_0457	0.1431871135
r_0458	0.1431871135
r_0459	0.1431871135
r_0460	0.1431871135
r_0461	0.1431871135
r_0462	0.1431871135
r_0463	0.1431871135
r_0464	0.6884040631
r_0465	0.6884040631
r_0466	0.6884040631
r_0467	0.6884040631
r_0468	-0.0340088922
r_0469	-1.0943964097
r_0470	-1.884355827
r_0471	-1.8594539809
r_0472	-0.046435573
r_0473	0.1782998372
r_0474	0.0750270454
r_0475	0.0750270454
r_0476	-0.036611114
r_0477	0.1782998372
r_0478	-0.0244212023
r_0479	0.7310261249
r_0480	1.665448482
r_0481	0.1782998372
r_0482	-1.4008145995
r_0483	-3.8430184124
r_0484	1.2531145944
r_0485	-1.8925561251
r_0486	-1.8925561251
r_0487	0.5565604141
r_0488	-2.4398451985
r_0489	-0.015440695
r_0490	-0.672586366
r_0491	-1.8709200508
r_0492	0.2367097923
r_0493	-0.5670984846
r_0494	0.2603149045
r_0495	0.1782998372
r_0496	0.2214501608
r_0497	-2.6039283932
r_0498	-0.8062282566
r_0499	-1.2480884896
r_0500	0.1782998372
r_0501	-0.4638224232
r_0502	0.1782998372
r_0503	0.4847790557
r_0504	0.4847790557
r_0505	0.4847790557
r_0506	0.474256659
r_0507	-3.1620970113
r_0508	-2.2743606712
r_0509	0.5327644224
r_0510	0.6680652893
r_0511	0.3060100036
r_0512	0.3060100036
r_0513	0.1782998372
r_0514	1.9740376207
r_0515	0.3322290965
r_0516	0.1814917608
r_0517	1.3609732945
r_0518	1.0693137248
r_0519	0.8974938723
r_0520	-0.8050034263
r_0521	-0.0816254757
r_0522	-1.3915117938
r_0523	0.1608338958
r_0524	0.828079881
r_0525	0.5530273411
r_0526	-0.6246722105
r_0527	-1.5618115365
r_0528	2.5037969611
r_0529	-0.4319833913
r_0530	-0.9429800517
r_0531	0.5676534144
r_0532	-0.6209039686
r_0533	-1.2396157108
r_0534	-0.6209039686
r_0535	-1.2396157108
r_0536	0.0594244122
r_0537	0.1782998372
r_0538	-0.1675122679
r_0539	1.4389175774
r_0540	0.644671663
r_0541	-0.1675122679
r_0542	-1.4360329409
r_0543	-0.1675122679
r_0544	-0.1675122679
r_0545	-0.1675122679
r_0546	-0.1675122679
r_0547	-2.3474234665
r_0548	-0.4285031098
r_0549	1.4678317644
r_0550	0.3534678723
r_0551	2.7305415262
r_0552	0.7522323508
r_0553	0.4157435779
r_0554	0.2054236827
r_0555	0.1647880681
r_0556	0.1956514766
r_0557	0.7182290316
r_0558	0.8654211885
r_0559	-0.0056190725
r_0560	0.5186573567
r_0561	0.2297762436
r_0562	-0.8375476651
r_0563	0.2719762729
r_0564	-0.6721953388
r_0565	1.8932881845
r_0566	0.1782998372
r_0567	1.3327808931
r_0568	1.3327808931
r_0569	-0.6834000576
r_0570	0.3291021278
r_0571	-0.427885001
r_0572	0.3844385315
r_0573	0.1820205658
r_0574	0.3844385315
r_0575	0.8415795087
r_0576	0.2759064286
r_0577	0.4325857005
r_0578	1.8031753853
r_0579	1.8031753853
r_0580	1.3541822939
r_0581	-0.2762343965
r_0582	0.1782998372
r_0583	1.7136419001
r_0584	0.4483319394
r_0585	1.5133560234
r_0586	0.8376725975
r_0587	0.8376725975
r_0588	1.0832030136
r_0589	-0.1434527901
r_0590	-0.1611614166
r_0591	-1.8809453497
r_0592	0.7715426146
r_0593	-1.360868865
r_0594	-0.3984953602
r_0595	-0.0345008734
r_0596	0.6087813414
r_0597	0.4715445955
r_0598	0.5569425152
r_0599	0.9508465156
r_0600	0.9508465156
r_0601	0.456158138
r_0602	0.1782998372
r_0603	1.8932881845
r_0604	1.5627990104
r_0605	0.763377225
r_0606	0.0440740843
r_0607	2.2262975688
r_0608	0.8842875823
r_0609	1.4851251246
r_0610	0.5137982478
r_0611	0.2096087029
r_0612	-0.3995820276
r_0613	-0.8066315853
r_0614	-0.8066315853
r_0615	-0.8066315853
r_0616	-0.8066315853
r_0617	0.1782998372
r_0618	0.1172478894
r_0619	0.1782998372
r_0620	-0.2555145925
r_0621	0.8391206888
r_0622	0.8391206888
r_0623	0.8391206888
r_0624	0.8391206888
r_0625	-0.0870230622
r_0626	-0.0870230622
r_0627	0.3651089187
r_0628	0.3651089187
r_0629	-1.4934776756
r_0630	-3.2700960467
r_0631	-0.5952646788
r_0632	-2.2031296571
r_0633	-3.6962125535
r_0634	-0.3124733386
r_0635	2.0930098773
r_0636	1.8984654831
r_0637	0.5748736831
r_0638	0.1575168545
r_0639	-0.7069669556
r_0640	2.1332419465
r_0641	-0.1353182426
r_0642	-0.42492838
r_0643	0.797670457
r_0644	0.1782998372
r_0645	0.1782998372
r_0646	0.797670457
r_0647	-0.2736235756
r_0648	1.7561934268
r_0649	0.2234576913
r_0650	0.6339725045
r_0651	0.6339725045
r_0652	2.078829301
r_0653	-0.0994336983
r_0654	-0.2098025033
r_0655	1.5120352961
r_0656	-0.2098025033
r_0657	0.1782998372
r_0658	0.1782998372
r_0659	0.797670457
r_0660	0.797670457
r_0661	0.6110360123
r_0662	0.6110360123
r_0663	-0.9044047416
r_0664	-0.5896559917
r_0665	0.2234576913
r_0666	-0.0978976432
r_0667	-0.5896559917
r_0668	1.6829147598
r_0669	-0.7758319538
r_0670	-0.4694852833
r_0671	0.1782998372
r_0672	-1.0915766024
r_0673	0.7992299021
r_0674	-0.3124733386
r_0675	2.0930098773
r_0676	2.014006858
r_0677	0.2615741881
r_0678	-1.1252554903
r_0679	-1.1252554903
r_0680	-1.1252554903
r_0681	-1.1252554903
r_0682	-1.1252554903
r_0683	-1.1252554903
r_0684	-0.3396556874
r_0685	-0.6573839805
r_0686	1.9247741998
r_0687	-0.0291463457
r_0688	-1.3847439933
r_0689	-2.57485092
r_0690	-0.4889034229
r_0691	-2.5143587254
r_0692	-3.2198609326
r_0693	0.3026347087
r_0694	0.3026347087
r_0695	0.4569390933
r_0696	0.1431871135
r_0697	1.6831879767
r_0698	0.7939989044
r_0699	1.665448482
r_0700	0.7310261249
r_0701	2.3241078419
r_0702	0.4518202883
r_0703	0.8589561185
r_0704	2.0882939789
r_0705	0.0154150524
r_0706	0.3047503293
r_0707	0.7310261249
r_0708	1.665448482
r_0709	0.1782998372
r_0710	-1.0819082555
r_0711	0.4541022506
r_0712	0.4541022506
r_0713	0.4541022506
r_0714	0.4541022506
r_0715	1.6320527432
r_0716	0.508916246
r_0717	0.508916246
r_0718	0.508916246
r_0719	0.508916246
r_0720	0.508916246
r_0721	0.508916246
r_0722	0.508916246
r_0723	-0.5346600767
r_0724	-0.0044061401
r_0725	-0.0068983594
r_0726	-1.0201674349
r_0727	0.1782998372
r_0728	-0.5255429872
r_0729	0.4059300685
r_0730	0.1782998372
r_0731	0.2035739118
r_0732	0.1805130229
r_0733	0.1634987323
r_0734	0.1782998372
r_0735	0.6270643336
r_0736	-0.1779517987
r_0737	0.4444185227
r_0738	0.1782998372
r_0739	0.2002409995
r_0740	0.482016199
r_0741	0.482016199
r_0742	-1.7408076605
r_0743	-0.1779517987
r_0744	-0.1779517987
r_0745	-1.972324276
r_0746	0.1782998372
r_0747	0.1782998372
r_0748	0.5784196549
r_0749	0.5784196549
r_0750	0.4609287184
r_0751	0.4609287184
r_0752	0.4609287184
r_0753	0.4609287184
r_0754	0.4609287184
r_0755	0.4609287184
r_0756	-1.8381713319
r_0757	-1.8381713319
r_0758	0.8887432489
r_0759	-0.145863535
r_0760	-0.2301384536
r_0761	-0.2029164916
r_0762	-0.2301384536
r_0763	-0.5237372553
r_0764	-0.5237372553
r_0765	0.1782998372
r_0766	0.2719762729
r_0767	0.1782998372
r_0768	0.2719762729
r_0769	1.3576384583
r_0770	0.2719762729
r_0771	-0.9343320334
r_0772	-0.9343320334
r_0773	-0.9343320334
r_0774	-0.9343320334
r_0775	-0.9343320334
r_0776	-0.9343320334
r_0777	-0.9343320334
r_0778	-0.9343320334
r_0779	-0.9343320334
r_0780	0.1782998372
r_0781	0.1782998372
r_0782	1.5143403111
r_0783	1.5143403111
r_0784	0.9893546956
r_0785	1.2437660721
r_0786	0.2809008266
r_0787	0.1782998372
r_0788	0.1782998372
r_0789	-1.4724992836
r_0790	0.5434143007
r_0791	0.1782998372
r_0792	0.0637966506
r_0793	0.455505773
r_0794	-0.3658174248
r_0795	-0.1185396152
r_0796	-0.1185396152
r_0797	0.1279306578
r_0798	0.1279306578
r_0799	0.1637464265
r_0800	0.1637464265
r_0801	0.6275726002
r_0802	0.6275726002
r_0803	-0.4594316186
r_0804	-2.1713695022
r_0805	-2.1713695022
r_0806	0.3672981466
r_0807	0.2869225308
r_0808	-0.3043759582
r_0809	0.02978024
r_0810	-0.0614355679
r_0811	-0.104155113
r_0812	-0.0185323437
r_0813	0.0796534861
r_0814	0.1782998372
r_0815	0.1782998372
r_0816	0.4115375595
r_0817	0.3869512023
r_0818	-0.8927667767
r_0819	-0.8927667767
r_0820	-0.8927667767
r_0821	-0.8927667767
r_0822	-0.8927667767
r_0823	-0.8927667767
r_0824	-0.8927667767
r_0825	-0.0050571025
r_0826	1.9842968421
r_0827	0.1511095071
r_0828	1.4851251246
r_0829	0.053877856
r_0830	0.053877856
r_0831	-1.6946995109
r_0832	-0.1143104603
r_0833	-0.23549941
r_0834	-0.1592237204
r_0835	0.0799761321
r_0836	0.196353331
r_0837	0.196353331
r_0838	-0.0703163189
r_0839	0.3123100923
r_0840	0.3123100923
r_0841	1.0668033707
r_0842	1.0668033707
r_0843	1.0668033707
r_0844	1.0668033707
r_0845	1.0668033707
r_0846	1.0668033707
r_0847	1.0325987238
r_0848	1.0325987238
r_0849	0.846777384
r_0850	0.4127059561
r_0851	-0.1405715174
r_0852	-0.1405715174
r_0853	-0.6060606602
r_0854	-0.6060606602
r_0855	0.2839242892
r_0856	0.2171467208
r_0857	-3.8791631208
r_0858	0.4911073248
r_0859	1.0212270482
r_0860	1.0212270482
r_0861	-1.5561877381
r_0862	-0.2150670482
r_0863	0.2839242892
r_0864	-0.6175088585
r_0865	0.5084540109
r_0866	1.7170868327
r_0867	0.3950224911
r_0868	0.3950224911
r_0869	-0.404042492
r_0870	-0.404042492
r_0871	0.211798671
r_0872	0.4009735609
r_0873	-1.6946995109
r_0874	-1.6946995109
r_0875	1.2805251196
r_0876	0.456158138
r_0877	0.0127190563
r_0878	0.1782998372
r_0879	0.1782998372
r_0880	-1.5561877381
r_0881	0.8415795087
r_0882	0.8415795087
r_0883	0.6670099891
r_0884	0.9596743928
r_0885	0.0440740843
r_0886	0.6365269121
r_0887	0.0759641203
r_0888	1.4103188422
r_0889	0.6211053095
r_0890	0.9596743928
r_0891	1.3038256651
r_0892	0.3923672405
r_0893	1.2437660721
r_0894	0.1634987323
r_0895	0.3875318129
r_0896	-0.3869223305
r_0897	0.1355296164
r_0898	0.2502779646
r_0899	0.1782998372
r_0900	0.1782998372
r_0901	-1.2145706856
r_0902	0.5674989258
r_0903	0.1554406723
r_0904	0.1554406723
r_0905	0.1554406723
r_0906	0.1554406723
r_0907	0.1554406723
r_0908	0.2562633252
r_0909	0.5674989258
r_0910	0.5674989258
r_0911	0.7658081826
r_0912	0.1782998372
r_0913	0.2719232305
r_0914	-2.4220647662
r_0915	0
r_0916	-0.531346385
r_0917	0.8386255764
r_0918	0.2685381181
r_0919	0.2685381181
r_0920	0.2685381181
r_0921	0.2685381181
r_0922	0.2685381181
r_0923	0.2685381181
r_0924	0.2685381181
r_0925	0.2685381181
r_0926	0.2685381181
r_0927	0.1782998372
r_0928	-0.6762825584
r_0929	-0.6762825584
r_0930	0.1782998372
r_0931	-0.6762825584
r_0932	0.1782998372
r_0933	-0.6762825584
r_0934	0.1782998372
r_0935	0.1782998372
r_0936	0.6110360123
r_0937	-1.5887139803
r_0938	1.9116469185
r_0939	1.9116469185
r_0940	-0.0996968323
r_0941	1.8107502826
r_0942	0.1782998372
r_0943	0.1782998372
r_0944	-0.427885001
r_0945	0.1510723754
r_0946	0.1782998372
r_0947	0.1782998372
r_0948	-0.4727252996
r_0949	-0.6787293191
r_0950	-0.4430607964
r_0951	0.5625131352
r_0952	0.365241959
r_0953	0.3562944307
r_0954	0.5503223002
r_0955	0.3562944307
r_0956	0.5503223002
r_0957	0.3562944307
r_0958	0.5503223002
r_0959	0.1796461549
r_0960	0.1796461549
r_0961	0.1796461549
r_0962	0.1796461549
r_0963	0.1992505611
r_0964	0.7550338869
r_0965	0.4847464711
r_0966	-0.427885001
r_0967	1.7227342083
r_0968	-0.8316904295
r_0969	0.1149213013
r_0970	1.9917866932
r_0971	1.2531145944
r_0972	0.6342780774
r_0973	1.1260027366
r_0974	0.1782998372
r_0975	0.6131340094
r_0976	0.5531537625
r_0977	0.5531537625
r_0978	0.0617510111
r_0979	0.0617510111
r_0980	-0.015440695
r_0981	0.1782998372
r_0982	0.7859293285
r_0983	1.2911220481
r_0984	0.1634987323
r_0985	0.5589277278
r_0986	0.5589277278
r_0987	-0.4461771903
r_0988	-0.4461771903
r_0989	0.1782998372
r_0990	0.1782998372
r_0991	0.7339657816
r_0992	0.7427170804
r_0993	-0.0485599198
r_0994	-0.0614355679
r_0995	0.6734211349
r_0996	0.6734211349
r_0997	0.6734211349
r_0998	0.5774961724
r_0999	0.5774961724
r_1000	0.5774961724
r_1001	-2.5281782611
r_1002	-2.5281782611
r_1003	-0.7069669556
r_1004	-1.2786312609
r_1005	-1.3617609698
r_1006	0.5537328406
r_1007	1.9643374277
r_1008	0.1984294642
r_1009	0.2757627107
r_1010	0.6017871234
r_1011	-0.2200046733
r_1012	0.4751923725
r_1013	2.1455339718
r_1014	0.1782998372
r_1015	2.1455339718
r_1016	0.1782998372
r_1017	0.3468807053
r_1018	0.3468807053
r_1019	0.6087813414
r_1020	0.1782998372
r_1021	0.1782998372
r_1022	0.1782998372
r_1023	0.0836797272
r_1024	0.7324050012
r_1025	0.0918223197
r_1026	1.7561934268
r_1027	1.7062687969
r_1028	1.2491237707
r_1029	0.5547357133
r_1030	0.1782998372
r_1031	0.2685381181
r_1032	0.6130567139
r_1033	-1.0649742275
r_1034	-0.4119609207
r_1035	1.6231499977
r_1036	-0.1400886466
r_1037	-0.1400886466
r_1038	-1.1870425538
r_1039	-0.1855556532
r_1040	-0.0100837807
r_1041	1.1247080901
r_1042	0.9276960135
r_1043	-0.0050571025
r_1044	1.5719400199
r_1045	0.1199792386
r_1046	-0.8040328647
r_1047	-0.8040328647
r_1048	-0.8040328647
r_1049	-0.8040328647
r_1050	-0.0050571025
r_1051	1.5120352961
r_1052	-0.2098025033
r_1053	1.5863998776
r_1054	-0.5797400695
r_1055	-0.5188063983
r_1056	0.3327051946
r_1057	-0.7895546341
r_1058	-0.5670984846
r_1059	0.9487664815
r_1060	0.9487664815
r_1061	2.3454566304
r_1062	0.0502162282
r_1063	-0.002095418
r_1064	1.0027067457
r_1065	1.0027067457
r_1066	0.9487664815
r_1067	0.9487664815
r_1068	0.5386314443
r_1069	0.0564065214
r_1070	0.0129280131
r_1071	0.2719762729
r_1072	-1.013329953
r_1073	-0.3124733386
r_1074	2.0930098773
r_1075	0.3032474691
r_1076	0.3032474691
r_1077	0.1782998372
r_1078	0.1782998372
r_1079	-0.0077297279
r_1080	-0.0907093123
r_1081	-1.2524515763
r_1082	-1.2658114905
r_1083	0.5229721745
r_1084	0.1782998372
r_1085	0.1782998372
r_1086	0.1782998372
r_1087	0.1782998372
r_1088	0.1782998372
r_1089	0.1782998372
r_1090	0.1782998372
r_1091	0.1782998372
r_1092	0.1782998372
r_1093	0.1782998372
r_1094	0.1782998372
r_1095	0.1782998372
r_1096	0.1782998372
r_1097	0.1782998372
r_1098	0.1782998372
r_1099	0.1782998372
r_1100	0.1782998372
r_1101	0.1782998372
r_1102	0.1782998372
r_1103	0.1782998372
r_1104	-0.7558124549
r_1105	0.1782998372
r_1106	0.1782998372
r_1107	0.1782998372
r_1108	0.1782998372
r_1109	0.1782998372
r_1110	0.1782998372
r_1111	0.1782998372
r_1112	0.1782998372
r_1113	0.1782998372
r_1114	0.1782998372
r_1115	0.1782998372
r_1116	0.1782998372
r_1117	0.1782998372
r_1118	0.1782998372
r_1119	0.1782998372
r_1120	0.1782998372
r_1121	0.1782998372
r_1122	0.1782998372
r_1123	0.1782998372
r_1124	0.1782998372
r_1125	1.3186438864
r_1126	0.1782998372
r_1127	0.1782998372
r_1128	0.1782998372
r_1129	0.1782998372
r_1130	1.9008342957
r_1131	0.1782998372
r_1132	0.1782998372
r_1133	0.5027157164
r_1134	0.1782998372
r_1135	0.1782998372
r_1136	0.1782998372
r_1137	0.7617380238
r_1138	0.1782998372
r_1139	-2.6629650127
r_1140	0.1782998372
r_1141	0.1782998372
r_1142	0.1782998372
r_1143	1.1207073303
